11	0.12634	task cognitive performance control executive function functions test cognition magnetic higher level resonance performing impaired functioning recruitment group accuracy verbal correlates effort poor tests neuropsychological improved network pattern speed relationship reflect measures relevant shown lower poorer compensatory levels visuospatial characterized demanding evaluated good multiple worse perform demands requiring performers improve stroop fluency rates impairments individual neurocognitive version performances difficulty addition provide resources scanning order unclear single strategies interference suggesting capacity limited neuronal battery widely regional tested simultaneous recruit intelligence effortful slower thirty counting frontoparietal paradigm impact goal explore paradigms skills supporting lead young maintain generally represent cingulo standard free scanner 
12	0.03394	language comprehension sentences sentence syntactic linguistic frontal semantic inferior pars broca bilinguals temporal languages gyrus word literal ifg narrative english meaning hemisphere reading structure opercularis discourse network spoken production context story metaphors wernicke subject syntax level triangularis read german verb bilingual speech grammatical native presented stories violations listening metaphor structures proficiency order monolinguals text picture integration pragmatic speaker knowledge initial argument lifg natural listened meanings recruited short hemispheric early interpretation irony metaphoric speakers grammar types figurative core auditory conventional unification object dependencies embedded substrates engaged lexical speaking syntactically ambiguous involvement frontotemporal french processed supporting correlates spanish addition metaphorical endings phrase 
13	0.0273	action actions smokers smoking observation goal nicotine video goals observing intentions intention clips movie aon simulation body videos premotor cigarette actor cues movies execution watching watched person intentional act dance intended view observers actors observer viewing ball nonsmokers real performing movements cessation motor tobacco grasping people viewed prospective experience agent short abstinence kinematics properties patch unusual human control joint dancers predict isc shared implementation prediction understand triggered scanned vitality pmns smoke cravings steps intentionally engaged pm film habitual coding begin clip acting preferentially predicting strongly sequences freely outcomes embodied naturalistic modulates outcome ongoing putative mirror scanning agents plans executed planning 
14	0.02729	conflict interference control incongruent congruent task stroop trials resolution monitoring acc cognitive competition congruency color relevant selection word flanker simon irrelevant attentional proactive incompatible conflicts conflicting mechanisms adjustments congruence resolve high adaptation pre stimulus situations detection trial reactive level demands types neutral incongruence interfering resolving require paradigm version modulated pmfc manipulated incongruency reaction substrates compatibility representations facilitation costs resources mc compete modified larger mfc msit source models slower incompatibility resolved multi distracting detecting associations suppression sources monitor smaller dlpfc garner scwt font ignoring arrow lack tendency token match manual integrated requires rdacc hypnotizable ink incongruity hybrid biasing susceptible interfere implementing 
15	0.01571	mirror observation imitation action gestures actions tool hand neuron motor gesture execution tools mns premotor actor communicative planning movements communication ventral presented meaningless meaningful level intransitive videos posterior hands neurons clips tower pantomime iconic london imitative observing movement postures mirroring types observer mimicry pointing video body interaction viewing pantomimes mp apraxia executed tol imitate imitated inferior human familiar simulation performing model strongly representations imitating transitive means ipl sensorimotor matching viewed spc ig apraxic pantomiming limb pars gr rated expressive person moves contagious praxis meaning produced yawning executing prehensile intentions mirrored passively watched substrate opposed rely studied pantomimed yawn actors skilled 
16	0.00735	deaf hearing sign experience signers signs colour color agency consciousness experiences language sense ws asl awareness systems signed synesthesia loss conscious rivalry bsl perception reported chewing synesthetes synesthetic native stc mw modality grapheme bodily synaesthesia phenomenon people deafness alien binocular subjective agentic responsibility engaged ownership unique american supporting correlates sm users felt bimodal status br synaesthetes beloved sc achromatic input doc sl british letters plasticity group fourth iaa disappointment gum signing phenomenology inducing absent deprivation highly chill esthetic synaesthetic jsl tv properties umn boi signer fingerspelling trp idiosyncratic participant congenitally evokes manual letter sublime massage rejoice clarity informed dreams pseudosigns 
17	0.0373	human humans animal resonance magnetic animals hierarchical neurons primates monkey organization monkeys function nonhuman species medial provide primate sensitive respond properties macaque single recordings significance tuned structure interactions putative biological test models proximity robot rigid evolved fundamental reveal preferentially core evolutionary cell major suggest response range structures statement mouth natural conditional unit link form responds living suggested organized play strongly delineated agent robustly preference broca segregation gradient increasingly hierarchy notion mice rats rodent implied homologue imply simple parallel lesion translational robotic rodents responding characteristic firing forming bnm conspecifics mammals homolog unknown ar observable measuring remarkably site survival layout invasive represent 
18	0.01254	number numerical numbers magnitude size distance symbolic ips intraparietal dd pm sulcus representation parietal numerosity digit counting small digits spatial estimation space large arabic quantifiers pelvic tmt magnitudes nonsymbolic quantity adults correlates adaptation floor symbols arrays quantities larger represented dyscalculia dots processed mental physical order congruity notation prism numerals verbal fractions decade backward numerosities letters forward representations hips sulci neuronal line underlie pairs quantifier numeral approximate recitation simple operation mo compatibility mathematical spt dimensions prismatic horizontal format ratio arbitrary reveal snarc nonnumerical ordinal property idea shown lateralized items require rap subitizing notations distances numerically arithmetical ordered arithmetic leads smaller categorical 
19	0.0243	judgments judgment ppc reference drawing cortex judged referential line dmpfc versus posterior parietal figure presented ipc figures judgements pc judging make common symmetry explicit gap lines making suggest trajectory relatedness types underlying precuneus hypothesized shapes evaluative pairs screen tracing half clock kinds ii required evaluations judge draw viewed relation intuitive geometric engaged operation reflective intuition type match work judgement test construal certainty adjectives reversed ways recruit visually religious wrong sense trajectories attractiveness isolation rja referencing upward world contrasting similarity roles ija tablet pencil frontomedian ground pen iii landmark downward itc superficial illusory og ordering angle comparative principles statements dorsomedial modified 
20	0.02007	pd basal ganglia disease parkinson motor striatal putamen striatum dopamine bg early nucleus caudate medication dopaminergic levodopa dystonia thalamus thalamo stage pallidus globus disorder spd symptoms tremor loop severity stn cerebellum dbs dopa freezing loops apathy sensorimotor abnormal compensatory mutation characterized nuclei panic impaired premotor normal dyt age stages subthalamic deficit brainstem mid corticostriatal planning impairments cramp abnormalities addition pathophysiology naive magnetic writer mechanism fog pdd wc striato pathophysiological output substantia manifestations pathway onset msa nigra neurodegenerative replacement pallidal development drug gait degeneration evaluate pathological patient time scale pallidum lrrk manifesting asymptomatic dpd mutations dystonic nigrostriatal symptom limbic rigidity thalamic 
21	0.02431	reading words word phonological chinese language visual orthographic readers letter dyslexia letters english characters writing lexical vwfa dyslexic fusiform native character spelling read japanese form posterior languages task vot rhyming phonology recognition pseudowords written orthography regular speakers suggesting representations alphabetic suggest occipito occipitotemporal pseudo naming single kana semantic korean temporal presented kanji frequency strings gyrus linguistic skill developmental real mid dyslexics irregular skilled print skills hemisphere sound decoding logographic nonwords judgment consistency text inferior spanish engaged normal handwriting pseudoword visually decision ventral sublexical rhyme spoken deficit route adult mapping literacy pairs pattern exception anterior experience printed span french proficiency script 
22	0.01018	sd taste reliability test retest gaba gustatory water icc intensity pleasantness concentration sessions sweet high insula concentrations primary mrs flavor operculum state glutamate spectroscopy device sucrose consumption session reproducibility thirst reliable ratio tus delivery hm ml ns insular scanned glx tastes sensory acid fair oral site order umami allopregnanolone saliva caloric microgravity drinks intraclass rf bed metabolic tasting addition volunteers drink solutions liquid food repeated hofc iccs ratings naa paradigms voxel infusion good hdbr glutamine bitter nft wine capsaicin aminobutyric cr associations proton future erho shrinkage products tasteless salty quality intra svd beverage sugar brands gamma composite coefficients mr detected 
23	0.03795	semantic words word lexical verbs bpd temporal naming meaning language fluency verbal task inferior nouns verb retrieval generation frontal picture posterior lifg phonological decision atl gyrus semantically noun production category middle pairs presented unrelated selection overt previous knowledge suggest contrast demands representations association anterior meanings linguistic items ambiguity grammatical forms competition controlled written imageability ambiguous high semantics form morphological frequency spoken covert relatedness names categories number dominant borderline lexico concepts produced lipc pmtg thematic pictures phrases named strong typically letter systems subordinate correlates hemisphere representation morphology pseudowords decisions properties types personality classes priming involvement incongruous similarity concrete animal mapping taxonomic 
24	0.01332	music musical musicians expertise race experts cultural singing training pitch group listening chinese expert experience novices american racial piano culture professional playing auditory melodies pianists level melody bias athletes tonal melodic familiar singers skills unfamiliar players excerpts perception intervals stigmatized lyrics improvisation sport musically listened trained caucasian western sports east novice nonmusicians song practice recruited harmonic association ccs popular cultures biases attitudes pieces rhythmic perceptual dissonant black rhythm higher songs piece skilled musician amusia americans passively notes leading asians meter mn instrument keyboard chords asian consonant scrabble hockey concussed culturally instruments performing years engaged homeless interdependent plasticity tunes discrimination westerners 
25	0.03816	feedback error learning errors prediction response outcome correct performance negative reinforcement task trials trial outcomes reversal stimulus monitoring predictions predictive positive dacc learned predicted model action contingencies probabilistic contingency associations unexpected probability uncertainty predictability internal striatum striatal adjustment received adaptation adjustments events learn incorrect actions environment future racc updating pe mfc shift post pmfc predict subsequent responding rate types models adjust expectations internally external coding probabilities ern reward rostral receiving goal predicts instrumental expectation omission signaling predictable reflect successful humans adapt regularity commission values pes entropy rcz erroneous reflected evaluation rl sensitive associative zone theory theories neurons predicting unpredictable provided 
26	0.02004	fear anxiety ptsd amygdala threat conditioning extinction cs conditioned disorder stress trauma phobia anxious learning aversive symptom traumatic response anticipation hippocampus insula threatening group gad posttraumatic shock symptoms spider severity avoidance anticipatory phobic emotional veterans worry conductance paradigm stimulus unconditioned vmpfc recall post skin combat ventromedial ipv safety trait paired responding cues renewal survivors bnst methods humans provocation limbic bla phobics orbitofrontal reactivity dissociative events coping ucs characterized threats basolateral regulation sustained early dental animal heightened nucleus trace neutral presented earthquake ratings relevant safe caps iu violence spiders generalized extinguished models electric exaggerated panic pavlovian unpredictable scr separation expression prefrontal 
27	0.00764	epilepsy lobe temporal mtle tle surgery seizure epileptic seizures mesial interictal hs frontal discharges patient onset surgical sclerosis methods resection focal function ictal generalized spikes contralateral preoperative hippocampal em unilateral grade outcome ipsilateral verbal postoperative epileptiform epileptogenic ls significance ige simultaneous spike gtcs refractory gsw tumor reorganization pathological intractable wave ieds propagation presurgical abnormalities testing neuropsychological bects tumors impaired normal ez sided focus jme tl sm idiopathic fs partial hippocampus consciousness extratemporal thalamic neuronal ppr cae zone medically evaluation frequency reliable good gswd epilepsies intercorrelations drug thalamus recordings suggested preoperatively postoperatively mts vcfs po free disease frequent intracranial brainstem glioma 
28	0.01351	phase problem problems arithmetic solving mental calculation mathematical menstrual ag math angular multiplication parietal luteal insight addition subtraction follicular phases retrieval operations ef pmdd solution number operation solved solutions heuristic gyrus late progesterone higher pms reasoning solve strategies chunk competence numerical strategy early single digit types oc rp answers mathematics answer premenstrual visuospatial prototypes scientific equations abacus facts ill small gwv innovation oral students computation series major arithmetical prototype equation division aps nl solvers mid procedural lp grade ovarian sg cycling completion difficulty exception precuneus central contraceptives ocs gifted decomposition operand simple confusion educational situations difficult point dysmenorrhoea pspl competency 
29	0.09488	integration human order function rsfc subregions previous important identified functions suggest specifically structure play question key higher suggesting integrated research shown patterns central provide integrating structural properties linked sensitive integrate free suggested plays set relationships focused questions roles approach individual implicated unclear functionally multiple serve modules addition importantly separate indicating magnetic subregion remain type communication subdivisions integrative mechanism inconsistent linking separately recently highly guide independent possibility terms represented consistency humans segregation involve detection single unknown investigating selectively multimodal responsible nature recruited required subserve answer showing work variety proposed naturalistic diverse localizer preferentially sites provided supports involvement kind organized mediating stages 
30	0.05384	emotional negative positive amygdala emotion affective neutral valence arousal response affect mood emotions pictures ratings evaluation emotionally experience words regulation limbic intensity influence subjective level images states reactivity bias induced valenced experiences reported insula esteem impact versus induction viewed appraisal death state linked dimensions salience perception presentation interactions picture ventral viewing rating events medial attention biases recruitment correlates salient referential implicated relevance arousing engagement scanned reactions affectively material female induce indicating scenes emotionality evaluating responsiveness initial session racc addition attenuated amy referent focus reflected orbitofrontal tendency amygdalar distracters evoking women evaluative feelings intense eliciting international image inversely instructed scanning laden 
31	0.02269	speech auditory production perception temporal language prosody phonological phonetic listening syllable sounds superior vocal acoustic prosodic spoken speakers syllables speaker words verbal linguistic stuttering articulatory vowel motor posterior pa native intelligibility overt broca hemisphere sound comprehension communication phonemic speaking noise sentences degraded natural covert intelligible vowels intonation phoneme input nonspeech consonant normal identify talker discrimination recognition listeners articulation lateralized accent voice lip produced sulcus ap spt stg listened mouth syllabic word consonants aloud pseudowords heard fluent sensitive opercular audio stutter perceptual lexical representations units silent strongly segmental oral minimal tone sylvian phonemes sublexical utterances sampling sparse pseudoword covertly pairs rehearsal 
32	0.05186	object objects visual category cortex shape recognition categories selective occipital lateral perception fusiform shapes form representations color categorization perceptual temporal properties loc haptic presented ventral occipitotemporal images human texture knowledge stimulus tools viewing selectivity previous manipulation versus tool familiar contrast animals location categorical visually surface extrastriate representation real adaptation matching lo viewed suggest resonance size sensitive pictures observers types exemplars manipulable occipito drawings natural sulcus responsive responded image specialized colour reflect exemplar view unclear relevant line identified material unfamiliar scrambled living implicated presentation identity inanimate identical multiple semantic attributes selectively recognize parts cos photographs animate requires categorize specificity varied intact 
33	0.03699	reward striatum ventral anticipation monetary rewards motivation striatal incentive motivational loss nucleus accumbens task response sensitivity punishment midbrain gain rewarding dopaminergic outcomes magnetic resonance mesolimbic cues avoidance suggest outcome anticipatory vta nacc money receipt delay caudate orbitofrontal salience human positive losses gains magnitude feedback aversive high higher tegmental dopamine motivated sn putamen rewarded anticipated dorsal approach appetitive substantia anhedonia nigra gambling win humans delivery nac incentives systems predicted individual implicated predicting seeking unclear mid number punishments reinforcement anticipating relationship salient versus pathological modulated hypothesized received losing mesocorticolimbic negative cue pleasure da subsequent types ventromedial expectation amygdala mediated association linked novelty 
34	0.02797	hemisphere hemispheric lateralization language asymmetry lateralized vestibular dominance hemispheres laterality spatial dominant asymmetries handed cerebral handers specialization contralateral handedness interhemispheric balance sided strongly pattern unilateral functions vmhc posterior normal neglect leftward inter li ipsilateral lh predominantly rightward visuospatial bias generation volunteers indices bilaterally postural rh intra ac predominance asymmetrical aim bisection organization verbal presented asymmetric homotopic pivc preference lesions caloric stimulation strength showing crossed reverse index previous lateralisation symmetrical manual participated occurred hemifield calculated galvanic shift ao intrahemispheric uncrossed lateralised means involvement vn csd csa tongue transcallosal predominant mirror located large symmetric homologous rbd mirrored mi special origin typical otolith 
35	0.01553	regulation emotion reappraisal cognitive amygdala strategies control prefrontal nf deception regulate suppression strategy neurofeedback emotions er real regulatory truth emotional rtfmri instructed regulating successful affect lying feedback success magnetic systemizing deceptive downregulation aversive viewing images modulation honest appraisals effortful telling lie modulate dorsolateral empathizing dishonest situation reduce lies acceptance mindfulness feelings passive people voluntary suppressing regulated suppress types upregulation thoughts appraisal expressive cer reappraise distraction resulted reducing prayer uncontrollable controllability controllable maintain mental reappraising sacc truthful situations voluntarily explicit naturally run required health claims orbitofrontal tcn maladaptive interventions deceive volitional terms thought craved downregulate sham habitual feel attenuate psychophysiological instructions 
36	0.08308	task difficulty demands discrimination implicit explicit required matching magnetic suggest resonance performing level manipulation induced difficult modulated levels automatic previous high simple demand interaction perform shown engaged increasing detection independent requiring cognitive categorization modulation suggesting varied reflect addition involvement judgment number identification recruited varying recruitment independently resources baseline manipulated parametrically stimulus unclear type controlled accuracy increases patterns set showing versus led involving conjunction reflects parts pairs studied hard larger identical passive fixation requires presented specialization decision requirements processed question pair reveal resulted tested scanned manipulating demanding normal modulations letter unrelated interpreted suggested make fourteen prior parametric require intensity needed judge 
37	0.03518	temporal superior posterior sulcus sts anterior psts lobe gyrus middle resonance stg magnetic identification mid suggesting lobes mtg structure pole sensitive selective bilaterally modulated unclear tp responded identified ffg identify implicated pstg hypothesized pattern portion meaningful generally functionally messages strongly sulci supported selectively intraparietal msts astg importance predictability portions lateralized pmtg meaning passively contrasting message persons interact precise loci sequences perisylvian lists irrespective subserves bm asts videos randomly propose processed animate site persuasion preferred watched psas collateral sp neighboring ways interactive plays lpmtg surround anterolateral classes reversed interpreted baseline previous answering manipulated speechreading hierarchical vatl msv persuasive creating correlational ordinary 
38	0.02654	stroke lesion lesions recovery patient injury normal hemisphere tbi reorganization aphasia chronic impaired swallowing function severe spinal cord intact acute sci contralesional post preserved deficit recruitment ci loss ipsilesional months traumatic damaged primary patterns compensatory recovered focal mild plasticity neglect neuropsychological residual tissue unilateral outcome aphasic motor rehabilitation mapping paretic neurological structural naming survivors abnormal impairments spared moderate time improvement sensorimotor syndrome selective posterior location cerebral injured unaffected therapeutic poor secondary isolated induced methods disability severity longitudinal suffering year therapy symptom tests neurologically ischemic subacute swallow remaining ipsilateral integrity perilesional persistent fully age cochlear presence pattern subgroups suffered pathology vegetative 
39	0.28889	mechanisms provide network underlying cognitive process research structures systems resonance important correlates model paradigm contrast understood specifically implicated models identify relevant test key involvement order substrates common result supporting central literature report supports terms unique theories addition thought supported implications main form fundamental function poorly theory question remain versus knowledge work insight view future core proposed highly mediate overlap requires involves represents involve nature focus primarily types tested characteristics functions unknown widely insights strongly propose neurobiological simple pattern means importantly hypothesized set recently substrate forms largely linked respect strong line generally typically reveal theoretical robust investigating interactions understand responsible interaction 
40	0.02131	ad disease mci alzheimer atrophy cognitive amci mild dementia early hd memory normal temporal impaired pet metabolism bvftd neurodegenerative progressive elderly amnestic metabolic group nc progression glucose risk loss hippocampal cr fdg frontotemporal lobe regional cerebral abeta variant stage voxel neuropsychological performance burden positron degeneration amyloid compensatory deficit impairments onset pathology medial patient test years measures hippocampus hypometabolism stages huntington tests symptoms frontal age aging mutation fluorodeoxyglucose status cn structural morphometry preclinical episodic psp cognition precuneus cholinergic scores syndromes severe integrity moderate scans mmse syndrome preserved biomarkers ftld pathological deposition older wmh elders detected lower characterized severity neurodegeneration measure intact 
41	0.02715	memory retrieval episodic mtl memories hippocampus autobiographical temporal medial semantic hippocampal recall events lobe posterior parahippocampal suggest reactivation past structures prospective personal remembering recollection remote retrieved experiences prc consolidation elaboration engaged lateral knowledge context search time phc perirhinal ams successful midline lobes retrieve involvement schema amnesia retrosplenial period episodes recalled entorhinal engage encoding retrieving initial scanning supporting precuneus neocortical roles specificity referential remembered reinstatement vividness mnemonic strategic learned fok periods network declarative photographs prior tested amnesic recalling episode vivid facts personally cues predicted recognition laboratory subregions significance linked fan searching rich trace focusing remember min subjective public subsystem contextual overlapping 
42	0.09162	context influence modulation modulated contextual interaction level influences contexts manipulated influenced modulate prior sensitive human specifically expectancy independent sensitivity presence interactions mechanisms suggest affect subsequent cues higher network manipulation provide modulates expectation interact granger strong process lower indicating expectations physical stimulus direction strongly relevant underlying engaged varied preceding mediated probability impact reveal shown weak manipulating relevance independently showing thought controlled varying linked importance tested proportion mediating place modulatory mechanism induced turn manipulations modulating reflected increasing perceived salient mismatch affects work experience suggesting led embedded significance highlight initial pattern recruited preferentially responded guide input interactive strength unclear main benefit modulations selectively 
43	0.08767	prefrontal cortex pfc dlpfc dorsolateral mpfc medial ventrolateral control lateral vmpfc vlpfc cognitive ventromedial suggest dorsomedial magnetic mediated executive dmpfc contrast function unclear increases mechanisms versus implicated goal addition recruited test frontopolar rostral suggested reported remain pattern baseline scanned mechanism patterns mid underlie order selectively apfc involvement association plays mediating engaged predicted involving supports parametric characterized line levels humans ventro reduction strategic oriented thought generation rostrolateral hypothesized mediate involve dorso problems targets reductions importance weaker failure multiple fpc larger implicate conjunction supported thirteen relevant seed lateralized hand regulate mediation broadly recruit includes main generalized maintaining absent inversely propose distractibility select 
44	0.03035	target detection targets awareness presented priming distractors distractor conscious masked stimulus prime novelty oddball automatic paradigm subliminal events aware unconscious trials magnetic ms primes salient presentation consciously mechanism perceptual unaware presence correlates deviant response resonance mismatch irrelevant visual masking search detected primed suppression perceived backward level rapid mmn unrelated detect half infrequent ab supraliminal consciousness suggesting visibility singleton standard deviance unexpected rare triggered soa subsequent occurs masks frequent embedded briefly strategic subliminally negativity interference onset threshold preceded unconsciously nontarget deviants nonconscious facilitation served isolation procedure volunteers speeded immediately unprimed leading unawareness associatively matches times inhibit msec circles prevent manipulated blink 
45	0.0467	memory working wm task load verbal maintenance performance parietal prefrontal high frontal capacity cognitive spatial updating storage items delay span manipulation ltm stm probe posterior dorsolateral attention maintained executive demands rehearsal increasing sternberg retention demand loads held encoding resources maintain item phonological visuospatial swm delayed digit increases functions phase operations articulatory maintaining accuracy previous sample distraction mnemonic match engaged serial number require remember letter wmc period required letters parametric buffer substrates relevant phases unclear frontoparietal short stored resource sensitive type probes attenuated visuo difficulty store backward encode performing nature remembered memoranda version temporary identity mind limited memorized tended recoding supporting 
46	0.01465	stimulation tms acupuncture rtms tdcs transcranial magnetic sham induced repetitive motor sa cortex intensity site stimulated excitability anodal session hz resonance real acupoint min primary hf single verum mep inhibitory frequency neuronal induce contralateral lr interleaved remote modulate point coil pulse target sessions tbs modulation methods guided cathodal pifg acupoints increases volunteers neurophysiological needling therapeutic threshold plasticity electrode st electrical protocol ma pas protocols sensorimotor baseline itbs ss gb induces minutes controlled treatment human vertex randomized local resulted burst excitatory invasive intensities relevance mt level rest ltp neuromodulation placebo tvns ctbs ea im pw post deqi laser scans cp pc 
47	0.2535	magnetic resonance high individuals response suggest previous mechanisms levels reported underlying important research suggesting cortex patterns pattern shown neuronal correlates relationship mechanism contrast lower impact importance focused people report reflect specifically relation understood key result link measure explored influence suggested occur paradigm versus strong studied affect plays possibly showing functioning prior implications increasing association normal aim function opposite point play predicted individual increases explore hypothesized literature investigation scanning engagement underlie reports interaction line exhibit highlight experience undergoing reveal subject approach work strategies sample common weaker quality involving relate characteristic influenced reduction primarily recently importantly biological potentially relevance occurring linked lack 
48	0.0392	learning training sequence performance practice task learned sequences trained motor transfer skill early implicit session plasticity improvement post hiv time untrained skills learners improvements initial learn stages period increases artificial sessions pre random procedural explicit practiced scanning associations experience consolidation serial systems stage week striatal improved induced phase prior weeks arbitrary adults process scan scanner representations gains hippocampus intensive structured reduction result retention sequential strategies structure repeated improve newly late knowledge immediately scanned generalization set shown resulted representation tested reorganization striatum naive min provide automaticity intervention rule associative prototype success overnight improves initially received automatic regularities recruitment implicitly plastic young 
49	0.06256	attention attentional task visual control sustained selective parietal network attended relevant irrelevant stimulus shifts focus magnetic mechanisms distraction modulation transient attend resources cortex tpj frontal dorsal focused selectively resonance attending frontoparietal load fronto suggest modulated divided junction covert voluntary salience unattended goal bias perceptual shifting selection shift high ventral sensory salient temporoparietal distracters distracting modulate saliency alerting demands orienting demanding engaged recruitment passive trial environment overt time increases ignore filtering performance separate simultaneously directing search ignoring hypnotic deployment competition recruited implicated engagement eye focusing suppression modulations ant humans goals modulates capacity intraparietal multiple paid biasing requiring extrastriate hypnosis distracter involuntary 
